id,eventDate,number,prizeThirdNumber,prizeType,eventType,eventLetters,eventSerie,eventFolio
2018-09-23F,2018-09-23,6254,5,F,Dominical,BDAA,19,03
2018-09-23S,2018-09-23,2492,9,S,Dominical,BDAA,19,03
2018-09-23T,2018-09-23,0782,8,T,Dominical,BDAA,19,03
2018-09-26F,2018-09-26,1935,3,F,Intermedio,BBDC,15,3
2018-09-26S,2018-09-26,5645,4,S,Intermedio,BBDC,15,3
2018-09-26T,2018-09-26,8694,9,T,Intermedio,BBDC,15,3
2018-09-30F,2018-09-30,7487,8,F,Dominical,ABBA,23,4
2018-09-30S,2018-09-30,5009,0,S,Dominical,ABBA,23,4
2018-09-30T,2018-09-30,4070,7,T,Dominical,ABBA,23,4
2018-10-03F,2018-10-03,9238,3,F,Intermedio,BABA,18,2
2018-10-03S,2018-10-03,4385,8,S,Intermedio,BABA,18,2
2018-10-03T,2018-10-03,0955,5,T,Intermedio,BABA,18,2
2018-10-05F,2018-10-05,8209,0,F,Zodiaco,DCAA,4,23
2018-10-05S,2018-10-05,93,9,S,Zodiaco,DCAA,4,23
2018-10-05T,2018-10-05,64,6,T,Zodiaco,DCAA,4,23
2018-10-07F,2018-10-07,5895,9,F,Dominical,BADB,17,3
2018-10-07S,2018-10-07,2661,6,S,Dominical,BADB,17,3
2018-10-07T,2018-10-07,8726,2,T,Dominical,BADB,17,3
2018-10-10F,2018-10-10,0342,4,F,Intermedio,CAAC ,7,6
2018-10-10S,2018-10-10,9447,4,S,Intermedio,CAAC ,7,6
2018-10-10T,2018-10-10,0302,0,T,Intermedio,CAAC ,7,6
2018-10-14F,2018-10-14,5444,4,F,Dominical,BACB,21,13
2018-10-14S,2018-10-14,3416,1,S,Dominical,BACB,21,13
2018-10-14T,2018-10-14,4613,1,T,Dominical,BACB,21,13
2018-10-17F,2018-10-17,1379,7,F,Intermedio,CADB,21,10
2018-10-17S,2018-10-17,9879,7,S,Intermedio,CADB,21,10
2018-10-17T,2018-10-17,5703,0,T,Intermedio,CADB,21,10
2018-10-21F,2018-10-21,2358,5,F,Dominical,ADDA,12,14
2018-10-21S,2018-10-21,4972,7,S,Dominical,ADDA,12,14
2018-10-21T,2018-10-21,9319,1,T,Dominical,ADDA,12,14
2018-10-24F,2018-10-24,6749,4,F,Intermedio,CCAB,15,10
2018-10-24S,2018-10-24,0543,4,S,Intermedio,CCAB,15,10
2018-10-24T,2018-10-24,5540,4,T,Intermedio,CCAB,15,10
2018-10-28F,2018-10-28,8274,7,F,Dominical,DCDB,10,5
2018-10-28S,2018-10-28,0214,1,S,Dominical,DCDB,10,5
2018-10-28T,2018-10-28,0552,5,T,Dominical,DCDB,10,5
2018-10-31F,2018-10-31,8704,0,F,Intermedio,CDBB,8,14
2018-10-31S,2018-10-31,9274,7,S,Intermedio,CDBB,8,14
2018-10-31T,2018-10-31,6149,4,T,Intermedio,CDBB,8,14
2018-11-03F,2018-11-03,2245,4,F,Dominical,CBDB,18,14
2018-11-03S,2018-11-03,6002,0,S,Dominical,CBDB,18,14
2018-11-03T,2018-11-03,8962,6,T,Dominical,CBDB,18,14
2018-11-07F,2018-11-07,1532,3,F,Intermedio,AADC,16,14
2018-11-07S,2018-11-07,7777,7,S,Intermedio,AADC,16,14
2018-11-07T,2018-11-07,9761,6,T,Intermedio,AADC,16,14
2018-11-11F,2018-11-11,4371,7,F,Dominical,DBBA,4,12
2018-11-11S,2018-11-11,2881,8,S,Dominical,DBBA,4,12
2018-11-11T,2018-11-11,6627,2,T,Dominical,DBBA,4,12
2018-11-14F,2018-11-14,2059,5,F,Intermedio,CAAC,1,8
2018-11-14S,2018-11-14,1641,4,S,Intermedio,CAAC,1,8
2018-11-14T,2018-11-14,1301,0,T,Intermedio,CAAC,1,8
2018-11-16F,2018-11-16,1039,3,F,Zodiaco,DDAD,3,25
2018-11-16S,2018-11-16,34,3,S,Zodiaco,DDAD,3,25
2018-11-16T,2018-11-16,86,8,T,Zodiaco,DDAD,3,25
2018-11-18F,2018-11-18,9133,3,F,Dominical,ACBC,5,10
2018-11-18S,2018-11-18,8330,3,S,Dominical,ACBC,5,10
2018-11-18T,2018-11-18,1521,2,T,Dominical,ACBC,5,10
2018-11-21F,2018-11-21,1294,9,F,Intermedio,CCBC,20,9
2018-11-21S,2018-11-21,2918,1,S,Intermedio,CCBC,20,9
2018-11-21T,2018-11-21,3957,5,T,Intermedio,CCBC,20,9
2018-11-25F,2018-11-25,4551,5,F,Dominical,ABDC,19,1
2018-11-25S,2018-11-25,2247,4,S,Dominical,ABDC,19,1
2018-11-25T,2018-11-25,9691,9,T,Dominical,ABDC,19,1
2018-11-28F,2018-11-28,4730,3,F,Intermedio,DDAC,11,15
2018-11-28S,2018-11-28,3300,0,S,Intermedio,DDAC,11,15
2018-11-28T,2018-11-28,0667,6,T,Intermedio,DDAC,11,15
2018-11-30F,2018-11-30,7993,9,F,Dominical,BABB,5,21
2018-11-30S,2018-11-30,70,7,S,Dominical,BABB,5,21
2018-11-30T,2018-11-30,84,8,T,Dominical,BABB,5,21
2018-12-02F,2018-12-02,4218,1,F,Dominical,BCAA,6,12
2018-12-02S,2018-12-02,4611,1,S,Dominical,BCAA,6,12
2018-12-02T,2018-12-02,6004,0,T,Dominical,BCAA,6,12
2018-12-05F,2018-12-05,9762,6,F,Intermedio,ABAB,15,6
2018-12-05S,2018-12-05,5207,0,S,Intermedio,ABAB,15,6
2018-12-05T,2018-12-05,0635,3,T,Intermedio,ABAB,15,6
2018-12-09F,2018-12-09,8640,4,F,Dominical,ADBB,22,10
2018-12-09S,2018-12-09,0953,5,S,Dominical,ADBB,22,10
2018-12-09T,2018-12-09,9051,5,T,Dominical,ADBB,22,10
2018-12-12F,2018-12-12,6152,5,F,Intermedio,DCCA,16,8
2018-12-12S,2018-12-12,1812,1,S,Intermedio,DCCA,16,8
2018-12-12T,2018-12-12,7402,0,T,Intermedio,DCCA,16,8
2018-12-16F,2018-12-16,55222,2,F,Extraordinaria,DBAA,1,9
2018-12-16S,2018-12-16,50555,5,S,Extraordinaria,DBAA,1,9
2018-12-16T,2018-12-16,24009,0,T,Extraordinaria,DBAA,1,9
2018-12-19F,2018-12-19,2807,0,F,Intermedio,CAAD,20,8
2018-12-19S,2018-12-19,8291,9,S,Intermedio,CAAD,20,8
2018-12-19T,2018-12-19,0779,7,T,Intermedio,CAAD,20,8
2018-12-23F,2018-12-23,0263,6,F,Dominical,BCBC,4,6
2018-12-23S,2018-12-23,1475,7,S,Dominical,BCBC,4,6
2018-12-23T,2018-12-23,3551,5,T,Dominical,BCBC,4,6
2018-12-26F,2018-12-26,2998,9,F,Intermedio,DBBD,7,15
2018-12-26S,2018-12-26,0487,8,S,Intermedio,DBBD,7,15
2018-12-26T,2018-12-26,4472,7,T,Intermedio,DBBD,7,15
2018-12-28F,2018-12-28,3072,7,F,Zodiaco,ABBB,5,16
2018-12-28S,2018-12-28,79,7,S,Zodiaco,ABBB,5,16
2018-12-28T,2018-12-28,74,7,T,Zodiaco,ABBB,5,16
2018-12-30F,2018-12-30,6458,5,F,Dominical,CDCB,15,9
2018-12-30S,2018-12-30,0912,1,S,Dominical,CDCB,15,9
2018-12-30T,2018-12-30,2403,0,T,Dominical,CDCB,15,9
2019-01-03F,2019-01-03,4379,7,F,Intermedio,ABBA,18,3
2019-01-03S,2019-01-03,7777,7,S,Intermedio,ABBA,18,3
2019-01-03T,2019-01-03,9401,0,T,Intermedio,ABBA,18,3
2019-01-06F,2019-01-06,5199,9,F,Dominical,CDAD,16,2
2019-01-06S,2019-01-06,4859,5,S,Dominical,CDAD,16,2
2019-01-06T,2019-01-06,8892,9,T,Dominical,CDAD,16,2
2019-01-10F,2019-01-10,8555,5,F,Intermedio,CBCC,13,14
2019-01-10S,2019-01-10,2279,7,S,Intermedio,CBCC,13,14
2019-01-10T,2019-01-10,2710,1,T,Intermedio,CBCC,13,14
2019-01-13F,2019-01-13,1081,8,F,Dominical,DCDD,20,2
2019-01-13S,2019-01-13,3599,9,S,Dominical,DCDD,20,2
2019-01-13T,2019-01-13,7225,2,T,Dominical,DCDD,20,2
2019-01-16F,2019-01-16,7207,0,F,Intermedio,CBAC,12,1
2019-01-16S,2019-01-16,5622,2,S,Intermedio,CBAC,12,1
2019-01-16T,2019-01-16,9964,6,T,Intermedio,CBAC,12,1
2019-01-20F,2019-01-20,9744,4,F,Dominical,BADC,11,10
2019-01-20S,2019-01-20,7103,0,S,Dominical,BADC,11,10
2019-01-20T,2019-01-20,0612,1,T,Dominical,BADC,11,10
2019-01-23F,2019-01-23,6048,4,F,Intermedio,DDCD,9,5
2019-01-23S,2019-01-23,6727,2,S,Intermedio,DDCD,9,5
2019-01-23T,2019-01-23,3427,2,T,Intermedio,DDCD,9,5
2019-01-26F,2019-01-26,9986,8,F,Dominical,DDAD,20,11
2019-01-26S,2019-01-26,2957,5,S,Dominical,DDAD,20,11
2019-01-26T,2019-01-26,1659,5,T,Dominical,DDAD,20,11
2019-01-30F,2019-01-30,1662,6,F,Intermedio,DCAD,6,8
2019-01-30S,2019-01-30,1361,6,S,Intermedio,DCAD,6,8
2019-01-30T,2019-01-30,1211,1,T,Intermedio,DCAD,6,8
2019-02-01F,2019-02-01,6007,0,F,Zodiaco,ACAD,9,6
2019-02-01S,2019-02-01,15,1,S,Zodiaco,ACAD,9,6
2019-02-01T,2019-02-01,48,4,T,Zodiaco,ACAD,9,6
2019-02-03F,2019-02-03,8079,7,F,Dominical,BDAB,10,11
2019-02-03S,2019-02-03,8484,8,S,Dominical,BDAB,10,11
2019-02-03T,2019-02-03,7154,5,T,Dominical,BDAB,10,11
2019-02-06F,2019-02-06,6054,5,F,Intermedio,BABC,15,10
2019-02-06S,2019-02-06,4598,9,S,Intermedio,BABC,15,10
2019-02-06T,2019-02-06,5821,2,T,Intermedio,BABC,15,10
2019-02-10F,2019-02-10,3640,4,F,Dominical,CAAA,12,9
2019-02-10S,2019-02-10,1036,3,S,Dominical,CAAA,12,9
2019-02-10T,2019-02-10,1783,8,T,Dominical,CAAA,12,9
2019-02-13F,2019-02-13,4488,8,F,Intermedio,BCDC,1,13
2019-02-13S,2019-02-13,7293,9,S,Intermedio,BCDC,1,13
2019-02-13T,2019-02-13,8530,3,T,Intermedio,BCDC,1,13
2019-02-17F,2019-02-17,7084,8,F,Dominical,DACC,3,11
2019-02-17S,2019-02-17,8098,9,S,Dominical,DACC,3,11
2019-02-17T,2019-02-17,4935,3,T,Dominical,DACC,3,11
2019-02-20F,2019-02-20,1730,3,F,Intermedio,CAAC,7,10
2019-02-20S,2019-02-20,1671,7,S,Intermedio,CAAC,7,10
2019-02-20T,2019-02-20,1095,9,T,Intermedio,CAAC,7,10
2019-02-22F,2019-02-22,5827,2,F,Zodiaco,BACC,1,19
2019-02-22S,2019-02-22,29,2,S,Zodiaco,BACC,1,19
2019-02-22T,2019-02-22,25,2,T,Zodiaco,BACC,1,19
2019-02-24F,2019-02-24,9826,2,F,Dominical,CDDA,19,1
2019-02-24S,2019-02-24,2538,3,S,Dominical,CDDA,19,1
2019-02-24T,2019-02-24,8236,3,T,Dominical,CDDA,19,1
2019-02-27F,2019-02-27,1670,7,F,Intermedio,CCAC,2,1
2019-02-27S,2019-02-27,3149,4,S,Intermedio,CCAC,2,1
2019-02-27T,2019-02-27,4525,2,T,Intermedio,CCAC,2,1
2019-03-02F,2019-03-02,4265,6,F,Dominical,DCBD,9,11
2019-03-02S,2019-03-02,2437,3,S,Dominical,DCBD,9,11
2019-03-02T,2019-03-02,0832,3,T,Dominical,DCBD,9,11
2019-03-07F,2019-03-07,7705,0,F,Intermedio,CCDA,3,3
2019-03-07S,2019-03-07,8009,0,S,Intermedio,CCDA,3,3
2019-03-07T,2019-03-07,0425,2,T,Intermedio,CCDA,3,3
2019-03-10F,2019-03-10,1514,1,F,Dominical,BBDA,4,5
2019-03-10S,2019-03-10,5435,3,S,Dominical,BBDA,4,5
2019-03-10T,2019-03-10,9668,6,T,Dominical,BBDA,4,5
2019-03-13F,2019-03-13,3277,7,F,Intermedio,DDAB,7,6
2019-03-13S,2019-03-13,1228,2,S,Intermedio,DDAB,7,6
2019-03-13T,2019-03-13,7142,4,T,Intermedio,DDAB,7,6
2019-03-17F,2019-03-17,0630,3,F,Dominical,ADDA,25,13
2019-03-17S,2019-03-17,0550,5,S,Dominical,ADDA,25,13
2019-03-17T,2019-03-17,7624,2,T,Dominical,ADDA,25,13
2019-03-20F,2019-03-20,3270,7,F,Intermedio,ADAB,6,2
2019-03-20S,2019-03-20,6003,0,S,Intermedio,ADAB,6,2
2019-03-20T,2019-03-20,6206,0,T,Intermedio,ADAB,6,2
2019-03-24F,2019-03-24,2054,5,F,Dominical,DCAB,12,15
2019-03-24S,2019-03-24,0409,0,S,Dominical,DCAB,12,15
2019-03-24T,2019-03-24,9112,1,T,Dominical,DCAB,12,15
2019-03-27F,2019-03-27,4187,8,F,Intermedio,ABAC,1,3
2019-03-27S,2019-03-27,6645,4,S,Intermedio,ABAC,1,3
2019-03-27T,2019-03-27,4774,7,T,Intermedio,ABAC,1,3
2019-03-29F,2019-03-29,3683,8,F,Zodiaco,CBAB,3,4
2019-03-29S,2019-03-29,13,1,S,Zodiaco,CBAB,3,4
2019-03-29T,2019-03-29,16,1,T,Zodiaco,CBAB,3,4
2019-03-31F,2019-03-31,7717,1,F,Dominical,BBDB,11,11
2019-03-31S,2019-03-31,6770,7,S,Dominical,BBDB,11,11
2019-03-31T,2019-03-31,3855,5,T,Dominical,BBDB,11,11
2019-04-03F,2019-04-03,4961,6,F,Intermedio,BAAA,21,4
2019-04-03S,2019-04-03,4566,6,S,Intermedio,BAAA,21,4
2019-04-03T,2019-04-03,5588,8,T,Intermedio,BAAA,21,4
2019-04-07F,2019-04-07,0879,7,F,Dominical,BADD,11,15
2019-04-07S,2019-04-07,5379,7,S,Dominical,BADD,11,15
2019-04-07T,2019-04-07,6169,6,T,Dominical,BADD,11,15
2019-04-10F,2019-04-10,0994,9,F,Intermedio,DDCC,10,5
2019-04-10S,2019-04-10,5328,2,S,Intermedio,DDCC,10,5
2019-04-10T,2019-04-10,4729,2,T,Intermedio,DDCC,10,5
2019-04-14F,2019-04-14,15426,2,F,Extraordinaria,CDDB,3,7
2019-04-14S,2019-04-14,77448,4,S,Extraordinaria,CDDB,3,7
2019-04-14T,2019-04-14,24726,2,T,Extraordinaria,CDDB,3,7
2019-04-17F,2019-04-17,1867,6,F,Intermedio,DCCC,8,6
2019-04-17S,2019-04-17,2342,4,S,Intermedio,DCCC,8,6
2019-04-17T,2019-04-17,1279,7,T,Intermedio,DCCC,8,6
2019-04-22F,2019-04-22,2509,0,F,Dominical,DCCB,4,7
2019-04-22S,2019-04-22,1518,1,S,Dominical,DCCB,4,7
2019-04-22T,2019-04-22,0711,1,T,Dominical,DCCB,4,7
2019-04-25F,2019-04-25,3961,6,F,Intermedio,CBCC,21,11
2019-04-25S,2019-04-25,0036,3,S,Intermedio,CBCC,21,11
2019-04-25T,2019-04-25,4853,5,T,Intermedio,CBCC,21,11
2019-04-28F,2019-04-28,8823,2,F,Dominical,AABD,1,9
2019-04-28S,2019-04-28,9611,1,S,Dominical,AABD,1,9
2019-04-28T,2019-04-28,8788,8,T,Dominical,AABD,1,9
2019-05-01F,2019-05-01,1405,0,F,Intermedio,DDBD,8,12
2019-05-01S,2019-05-01,0543,4,S,Intermedio,DDBD,8,12
2019-05-01T,2019-05-01,8114,1,T,Intermedio,DDBD,8,12
2019-05-03F,2019-05-03,9307,0,F,Zodiaco,CDDA,4,15
2019-05-03S,2019-05-03,20,2,S,Zodiaco,CDDA,4,15
2019-05-03T,2019-05-03,23,2,T,Zodiaco,CDDA,4,15
2019-05-06F,2019-05-06,6714,1,F,Dominical,CBDD,14,6
2019-05-06S,2019-05-06,9916,1,S,Dominical,CBDD,14,6
2019-05-06T,2019-05-06,7040,4,T,Dominical,CBDD,14,6
2019-05-09F,2019-05-09,4358,5,F,Intermedio,DACD,1,7
2019-05-09S,2019-05-09,2118,1,S,Intermedio,DACD,1,7
2019-05-09T,2019-05-09,8852,5,T,Intermedio,DACD,1,7
2019-05-12F,2019-05-12,3664,6,F,Dominical,CADB,2,3
2019-05-12S,2019-05-12,0915,1,S,Dominical,CADB,2,3
2019-05-12T,2019-05-12,0274,7,T,Dominical,CADB,2,3
2019-05-15F,2019-05-15,5191,9,F,Intermedio,ABCD,15,7
2019-05-15S,2019-05-15,8013,1,S,Intermedio,ABCD,15,7
2019-05-15T,2019-05-15,5288,8,T,Intermedio,ABCD,15,7
2019-05-19F,2019-05-19,0874,7,F,Dominical,ADCA,6,16
2019-05-19S,2019-05-19,3604,0,S,Dominical,ADCA,6,16
2019-05-19T,2019-05-19,9131,3,T,Dominical,ADCA,6,16
2019-05-22F,2019-05-22,0600,0,F,Intermedio,ACBC,17,10
2019-05-22S,2019-05-22,4684,8,S,Intermedio,ACBC,17,10
2019-05-22T,2019-05-22,8600,0,T,Intermedio,ACBC,17,10
2019-05-26F,2019-05-26,8664,6,F,Dominical,CDDC,16,5
2019-05-26S,2019-05-26,3858,5,S,Dominical,CDDC,16,5
2019-05-26T,2019-05-26,9142,4,T,Dominical,CDDC,16,5
2019-05-29F,2019-05-29,8598,9,F,Intermedio,DABB,11,11
2019-05-29S,2019-05-29,7945,4,S,Intermedio,DABB,11,11
2019-05-29T,2019-05-29,1521,2,T,Intermedio,DABB,11,11
2019-05-31F,2019-05-31,7270,7,F,Zodiaco,CAAA,6,19
2019-05-31S,2019-05-31,98,9,S,Zodiaco,CAAA,6,19
2019-05-31T,2019-05-31,00,0,T,Zodiaco,CAAA,6,19
2019-06-02F,2019-06-02,3942,4,F,Dominical,DAAD,15,15
2019-06-02S,2019-06-02,0529,2,S,Dominical,DAAD,15,15
2019-06-02T,2019-06-02,0351,5,T,Dominical,DAAD,15,15
2019-06-05F,2019-06-05,5973,7,F,Intermedio,DAAB,13,6
2019-06-05S,2019-06-05,0735,3,S,Intermedio,DAAB,13,6
2019-06-05T,2019-06-05,5167,6,T,Intermedio,DAAB,13,6
2019-06-09F,2019-06-09,7747,4,F,Dominical,DDCA,14,2
2019-06-09S,2019-06-09,6021,2,S,Dominical,DDCA,14,2
2019-06-09T,2019-06-09,2242,4,T,Dominical,DDCA,14,2
2019-06-12F,2019-06-12,4541,4,F,Intermedio,AAA,20,12
2019-06-12S,2019-06-12,5904,0,S,Intermedio,AAA,20,12
2019-06-12T,2019-06-12,1113,1,T,Intermedio,AAA,20,12
2019-06-16F,2019-06-16,0952,5,F,Dominical,ABDB,10,3
2019-06-16S,2019-06-16,4074,7,S,Dominical,ABDB,10,3
2019-06-16T,2019-06-16,8252,5,T,Dominical,ABDB,10,3
2019-06-19F,2019-06-19,9051,5,F,Intermedio,BADD,13,13
2019-06-19S,2019-06-19,1257,5,S,Intermedio,BADD,13,13
2019-06-19T,2019-06-19,6403,0,T,Intermedio,BADD,13,13
2019-06-23F,2019-06-23,4615,1,F,Dominical,CDDD,7,9
2019-06-23S,2019-06-23,6703,0,S,Dominical,CDDD,7,9
2019-06-23T,2019-06-23,6807,0,T,Dominical,CDDD,7,9
2019-06-26F,2019-06-26,8109,0,F,Intermedio,BBDA,17,8
2019-06-26S,2019-06-26,8735,3,S,Intermedio,BBDA,17,8
2019-06-26T,2019-06-26,5446,4,T,Intermedio,BBDA,17,8
2019-06-28F,2019-06-28,4587,8,F,Zodiaco,ADDD,8,22
2019-06-28S,2019-06-28,20,2,S,Zodiaco,ADDD,8,22
2019-06-28T,2019-06-28,08,0,T,Zodiaco,ADDD,8,22
2019-06-30F,2019-06-30,7145,4,F,Dominical,CCDB,2,2
2019-06-30S,2019-06-30,0432,3,S,Dominical,CCDB,2,2
2019-06-30T,2019-06-30,5990,9,T,Dominical,CCDB,2,2
2019-07-03F,2019-07-03,0433,3,F,Intermedio,DCAB,1,4
2019-07-03S,2019-07-03,8194,9,S,Intermedio,DCAB,1,4
2019-07-03T,2019-07-03,1041,4,T,Intermedio,DCAB,1,4
2019-07-07F,2019-07-07,0611,1,F,Dominical,DBDC,2,6
2019-07-07S,2019-07-07,6218,1,S,Dominical,DBDC,2,6
2019-07-07T,2019-07-07,1008,0,T,Dominical,DBDC,2,6
2019-07-10F,2019-07-10,3640,4,F,Intermedio,BCBB,8,2
2019-07-10S,2019-07-10,8424,2,S,Intermedio,BCBB,8,2
2019-07-10T,2019-07-10,6719,1,T,Intermedio,BCBB,8,2
2019-07-14F,2019-07-14,6311,1,F,Dominical,CBDD,18,7
2019-07-14S,2019-07-14,3561,6,S,Dominical,CBDD,18,7
2019-07-14T,2019-07-14,2291,9,T,Dominical,CBDD,18,7
2019-07-17F,2019-07-17,2149,4,F,Intermedio,CADA,12,9
2019-07-17S,2019-07-17,6279,7,S,Intermedio,CADA,12,9
2019-07-17T,2019-07-17,6451,5,T,Intermedio,CADA,12,9
2019-07-21F,2019-07-21,0768,6,F,Dominical,ACCB,10,13
2019-07-21S,2019-07-21,6752,5,S,Dominical,ACCB,10,13
2019-07-21T,2019-07-21,8565,6,T,Dominical,ACCB,10,13
2019-07-24F,2019-07-24,9878,7,F,Intermedio,BBCA,19,10
2019-07-24S,2019-07-24,3801,0,S,Intermedio,BBCA,19,10
2019-07-24T,2019-07-24,3239,3,T,Intermedio,BBCA,19,10
2019-07-28F,2019-07-28,8896,9,F,Dominical,BCCC,15,11
2019-07-28S,2019-07-28,9944,4,S,Dominical,BCCC,15,11
2019-07-28T,2019-07-28,0066,6,T,Dominical,BCCC,15,11
2019-07-31F,2019-07-31,3827,2,F,Intermedio,DAAB,8,15
2019-07-31S,2019-07-31,5496,9,S,Intermedio,DAAB,8,15
2019-07-31T,2019-07-31,2342,4,T,Intermedio,DAAB,8,15
2019-08-02F,2019-08-02,1163,6,F,Zodiaco,CCBA,5,24
2019-08-02S,2019-08-02,88,8,S,Zodiaco,CCBA,5,24
2019-08-02T,2019-08-02,65,6,T,Zodiaco,CCBA,5,24
2019-08-04F,2019-08-04,4316,1,F,Extraordinaria,ACAD,8,4
2019-08-04S,2019-08-04,3927,2,S,Extraordinaria,ACAD,8,4
2019-08-04T,2019-08-04,2156,5,T,Extraordinaria,ACAD,8,4
2019-08-07F,2019-08-07,6543,4,F,Intermedio,ADBB,14,9
2019-08-07S,2019-08-07,6619,1,S,Intermedio,ADBB,14,9
2019-08-07T,2019-08-07,9208,0,T,Intermedio,ADBB,14,9
2019-08-11F,2019-08-11,2649,4,F,Dominical,BABD,15,14
2019-08-11S,2019-08-11,9289,8,S,Dominical,BABD,15,14
2019-08-11T,2019-08-11,8715,1,T,Dominical,BABD,15,14
2019-08-14F,2019-08-14,4334,3,F,Intermedio,ADDC,12,6
2019-08-14S,2019-08-14,2620,2,S,Intermedio,ADDC,12,6
2019-08-14T,2019-08-14,9183,8,T,Intermedio,ADDC,12,6
2019-08-18F,2019-08-18,05309,0,F,Extraordinaria,BCCC,3,6
2019-08-18S,2019-08-18,98327,2,S,Extraordinaria,BCCC,3,6
2019-08-18T,2019-08-18,61748,4,T,Extraordinaria,BCCC,3,6
2019-08-21F,2019-08-21,7708,0,F,Intermedio,ABDB,1,11
2019-08-21S,2019-08-21,9210,1,S,Intermedio,ABDB,1,11
2019-08-21T,2019-08-21,6640,4,T,Intermedio,ABDB,1,11
2019-08-25F,2019-08-25,0129,2,F,Dominical,BCCD,24,11
2019-08-25S,2019-08-25,3157,5,S,Dominical,BCCD,24,11
2019-08-25T,2019-08-25,7165,6,T,Dominical,BCCD,24,11
2019-08-28F,2019-08-28,6003,0,F,Intermedio,DCCD,7,7
2019-08-28S,2019-08-28,4463,6,S,Intermedio,DCCD,7,7
2019-08-28T,2019-08-28,8946,4,T,Intermedio,DCCD,7,7
2019-08-30F,2019-08-30,9562,6,F,Zodiaco,CBDB,2,2
2019-08-30S,2019-08-30,88,8,S,Zodiaco,CBDB,2,2
2019-08-30T,2019-08-30,78,7,T,Zodiaco,CBDB,2,2
2019-09-01F,2019-09-01,9209,0,F,Dominical,DCBC,10,14
2019-09-01S,2019-09-01,0306,0,S,Dominical,DCBC,10,14
2019-09-01T,2019-09-01,1669,6,T,Dominical,DCBC,10,14
2019-09-04F,2019-09-04,3147,4,F,Intermedio,ADBD,5,12
2019-09-04S,2019-09-04,0011,1,S,Intermedio,ADBD,5,12
2019-09-04T,2019-09-04,6325,2,T,Intermedio,ADBD,5,12
2019-09-08F,2019-09-08,7042,4,F,Dominical,DBDD,25,10
2019-09-08S,2019-09-08,7358,5,S,Dominical,DBDD,25,10
2019-09-08T,2019-09-08,5641,4,T,Dominical,DBDD,25,10
2019-09-11F,2019-09-11,8028,2,F,Intermedio,AADD,3,8
2019-09-11S,2019-09-11,2231,3,S,Intermedio,AADD,3,8
2019-09-11T,2019-09-11,2924,2,T,Intermedio,AADD,3,8
2019-09-15F,2019-09-15,0039,3,F,Dominical,ACCA,22,3
2019-09-15S,2019-09-15,9760,6,S,Dominical,ACCA,22,3
2019-09-15T,2019-09-15,8200,0,T,Dominical,ACCA,22,3
2019-09-18F,2019-09-18,1339,3,F,Intermedio,DCCA,21,3
2019-09-18S,2019-09-18,9886,8,S,Intermedio,DCCA,21,3
2019-09-18T,2019-09-18,1627,2,T,Intermedio,DCCA,21,3
2019-09-22F,2019-09-22,9284,8,F,Dominical,BADD,3,14
2019-09-22S,2019-09-22,2952,5,S,Dominical,BADD,3,14
2019-09-22T,2019-09-22,8947,4,T,Dominical,BADD,3,14
2019-09-25F,2019-09-25,1663,6,F,Intermedio,AACC,21,10
2019-09-25S,2019-09-25,3333,3,S,Intermedio,AACC,21,10
2019-09-25T,2019-09-25,7492,9,T,Intermedio,AACC,21,10
2019-09-27F,2019-09-27,3235,3,F,Zodiaco,ABBA,6,22
2019-09-27S,2019-09-27,54,5,S,Zodiaco,ABBA,6,22
2019-09-27T,2019-09-27,94,9,T,Zodiaco,ABBA,6,22
2019-09-29F,2019-09-29,6477,7,F,Dominical,BACA,1,7
2019-09-29S,2019-09-29,0697,9,S,Dominical,BACA,1,7
2019-09-29T,2019-09-29,9177,7,T,Dominical,BACA,1,7
2019-10-02F,2019-10-02,3354,5,F,Intermedio,DCCD,17,9
2019-10-02S,2019-10-02,8538,3,S,Intermedio,DCCD,17,9
2019-10-02T,2019-10-02,2080,8,T,Intermedio,DCCD,17,9
2019-10-06F,2019-10-06,1418,1,F,Dominical,DACA,23,02
2019-10-06S,2019-10-06,8832,3,S,Dominical,DACA,23,02
2019-10-06T,2019-10-06,9346,4,T,Dominical,DACA,23,02
2019-10-09F,2019-10-09,5254,5,F,Intermedio,DBAA,10,8
2019-10-09S,2019-10-09,5695,9,S,Intermedio,DBAA,10,8
2019-10-09T,2019-10-09,0252,5,T,Intermedio,DBAA,10,8
2019-10-13F,2019-10-13,1725,2,F,Dominical,DDBC,6,3
2019-10-13S,2019-10-13,5472,7,S,Dominical,DDBC,6,3
2019-10-13T,2019-10-13,4486,8,T,Dominical,DDBC,6,3
2019-10-16F,2019-10-16,0448,4,F,Intermedio,ACCA,14,10
2019-10-16S,2019-10-16,2619,1,S,Intermedio,ACCA,14,10
2019-10-16T,2019-10-16,8838,3,T,Intermedio,ACCA,14,10
2019-10-20F,2019-10-20,8470,7,F,Dominical,CDDA,10,12
2019-10-20S,2019-10-20,7993,9,S,Dominical,CDDA,10,12
2019-10-20T,2019-10-20,2019,1,T,Dominical,CDDA,10,12
2019-10-23F,2019-10-23,4868,6,F,Intermedio,ABBC,1,11
2019-10-23S,2019-10-23,4281,8,S,Intermedio,ABBC,1,11
2019-10-23T,2019-10-23,2040,4,T,Intermedio,ABBC,1,11
2019-10-25F,2019-10-25,4278,7,F,Zodiaco,DBDB,8,10
